Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;Características;País;Data Comentário;Nota Comentário;Comentário;Link
343;46;Casa;B0CNGZ7K3T;Ar-condicionado Split Inverter 12000 Btus Electrolux Color Adapt com Wi-fi Só Frio Yi12f/ye12f 220v;1899,00;4,5;525;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Ar-Condicionado Split | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;03/02/2026;5,0;;https://www.amazon.com.br/dp/B0CNGZ7K3T
344;47;Casa;B0C2R9DDPJ;Cif Limpador Especialista Derrete Gordura 500 Ml;21,10;4,7;4.333;"Você economiza 5% em entregas recorrentes deste produto por meio do: Potencial de economia anual:, Saiba mais | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;09/02/2026;5,0;Produto bom, mas aquela gordura muito encrusrada não sai de primeira, dai só com soda cáustica mesmo. Mas oara limpeza do dia a dia é bom.;https://www.amazon.com.br/dp/B0C2R9DDPJ
345;48;Casa;B095VF5GR7;Chuveiro Loren Shower Eletrônico 7500w 220v~ Lorenzetti;118,80;4,6;11.070;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;13/02/2026;5,0;Fácil de instalar, designer perfeito e a forma como dosar a temperatura é muito inovador.;https://www.amazon.com.br/dp/B095VF5GR7
346;49;Casa;B076BJMK4N;Ypê Detergente Clear 5L;28,79;4,8;1.795;"Você economiza 5% em entregas recorrentes deste produto por meio do: Potencial de economia anual:, Saiba mais | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;25/01/2026;5,0;Ótimo custo benefício, bom produto;https://www.amazon.com.br/dp/B076BJMK4N
347;50;Casa;B0BTR79W95;Ventilador de Coluna Mallory Max Control Com Controle Remoto 140W, Silencioso, Com Hélice de15 pás, Grade Especial em Sistema TS, Máxima Vazão e Mínimo Ruído - PR-GR - 127V;261,90;4,5;3.870;Voltage110 Volts: Faça uma seleção de Voltage, 110 VoltsR$ 261,90 com 44 por cento de descontoR$261,90R$469,99R$469,99Em estoqueEntrega GRATISSegunda-feiraSegunda-feira, 110 Volts, R$ 261,90 com 44 por cento de desconto, R$261,90;Brasil;23/01/2026;5,0;;https://www.amazon.com.br/dp/B0BTR79W95
348;1;CD e Vinil;B0G36Z1VNV;luck... or something;218,61;N/A;N/A;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem CD e Vinil | .sp_detail_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail_hide_feedback_string {         display none;     }          .sp_detail_sponsored_labelhover {         color #111111;     }     .sp_detail_sponsored_labelhover .sp_detail_info_icon {         fill #555555;     }: Patrocinado";N/A;N/A;N/A;Sem comentários disponíveis;https://www.amazon.com.br/dp/B0G36Z1VNV
349;2;CD e Vinil;B01GI5U6YK;Seventeen Seconds [Disco de Vinil];165,03;4,7;228;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Gótica | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;24/07/2025;5,0;Álbum excelente. Edição comum. Peguei na promoção, aí, só felicidade.;https://www.amazon.com.br/dp/B01GI5U6YK
350;3;CD e Vinil;B00IQFC0BI;Leprosy [Disco de Vinil];171,30;4,8;297;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Death Metal | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;06/05/2024;5,0;O álbum é incrível, essa versão em vinil está ótima, com encarte e tudo mais. Perfeito. Se você é fã de death metal, isso aqui é parte importante da sua história.A Amazon demorou uma vida pra enviar, mas enviou e veio tudo certo.;https://www.amazon.com.br/dp/B00IQFC0BI
351;4;CD e Vinil;B01GI5U6YU;Three Imaginary Boys [Disco de Vinil];165,03;4,8;1.133;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;14/11/2023;5,0;Sem texto;https://www.amazon.com.br/dp/B01GI5U6YU
352;5;CD e Vinil;B002BSIW72;Heathen Chemistry (Limited Edition) [Vinyl] [Disco de Vinil];269,94;4,7;853;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Rock Britânico e Britpop | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;22/07/2020;5,0;Oasis é para sempre. Excelente LP !;https://www.amazon.com.br/dp/B002BSIW72
353;6;CD e Vinil;B0851KBYFS;What's Your Pleasure? [LP];270,53;4,7;1.733;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Rock Alternativo | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;28/04/2021;5,0;Jessie é perfeita!A dica é: assim que ficar disponível,  compre sem pensar!;https://www.amazon.com.br/dp/B0851KBYFS
354;7;CD e Vinil;B01MZCQ0YX;British Steel;156,60;4,8;2.847;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | Melhor album do Judas, e com certeza um dos mais influentes pra cena metal, e até indiretamente para o hardcore/crossover.: Imagens nesta avaliação";Brasil;17/02/2026;5,0;Excelente álbum;https://www.amazon.com.br/dp/B01MZCQ0YX
355;8;CD e Vinil;B0B82WY765;RENAISSANCE;431,97;4,7;4.132;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Música Funk Americana | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | Que álbum maravilhoso, é bem caro, mas vale o preço, o material gráfico é lindo! A embalagem interna estava aberta e colada com uma fita adesiva, mas o album estava lacrado, tinha um pequeno amassado, mas so percebo se me esforçar pra ver, mas um item desse valor deveria ser enviado com mais cuidado! Dentro da caixa, vem duas capas de tamanho normal de vinil, com o disco dentro de uma luva cada uma, pra proteger a caixa, sugiro um plastico pra disco quadfold que da certo!: Imagens nesta avaliação";Brasil;13/01/2026;5,0;Excelente disco;https://www.amazon.com.br/dp/B0B82WY765
356;9;CD e Vinil;B0DPPJLMFK;Fragile(steven Wilson Remix)Gr;198,05;4,6;45;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .sp_detail_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail_hide_feedback_string {         display none;     }          .sp_detail_sponsored_labelhover {         color #111111;     }     .sp_detail_sponsored_labelhover .sp_detail_info_icon {         fill #555555;     }: Patrocinado | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";N/A;N/A;N/A;Sem comentários disponíveis;https://www.amazon.com.br/dp/B0DPPJLMFK
357;10;CD e Vinil;B00PCI1HCU;Black Parade [Disco de Vinil]explicit_lyrics;206,15;4,8;3.683;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem New Wave e Pós-Punk | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;14/08/2025;5,0;Veio no prazo, muito bem embalado e sem nenhum tipo de danificação.;https://www.amazon.com.br/dp/B00PCI1HCU
358;11;CD e Vinil;B00SKCAIWA;Buena Vista Social Club;247,87;4,8;4.613;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Jazz Latino | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;19/01/2026;5,0;Disco perfeito. Vem com um álbum de fotos junto com os discos.Indico a compra!;https://www.amazon.com.br/dp/B00SKCAIWA
359;12;CD e Vinil;B0D3Y5X9MR;[Audioslave] Double Vinyl;479,99;4,9;123;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Hard Rock | .sp_detail_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail_hide_feedback_string {         display none;     }          .sp_detail_sponsored_labelhover {         color #111111;     }     .sp_detail_sponsored_labelhover .sp_detail_info_icon {         fill #555555;     }: Patrocinado | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";N/A;N/A;N/A;Sem comentários disponíveis;https://www.amazon.com.br/dp/B0D3Y5X9MR
360;13;CD e Vinil;B000RL2208;Back To Blackexplicit_lyrics;247,87;4,7;12.989;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;25/11/2025;5,0;Produto veio no prazo correto, bem embalado, sem nenhum dano ou comprometimento na reprodução.O álbum em si é excelente,  então dispensa comentários.;https://www.amazon.com.br/dp/B000RL2208
361;14;CD e Vinil;B07FSRB4L4;Mezmerize [Disco de Vinil];198,11;4,8;2.999;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;25/09/2025;5,0;05 estrelas porque o álbum é sensacional! Mas é preciso atentar para alguns detalhes que podem incomodar alguns clientes. Material de fabricação do encarte fraquíssimo. Disco está ondulado, não colocam nem um plástico bolha pra protegê-lo no translado até o cliente, disco veio somente envolto num plástico e dentro de uma caixa de papelão, como se trata de um produto frágil é preciso mais cuidado no envio. Quanto a execução, mesmo ondulado, está perfeito! Já estou avaliando qual será o próximo disco.;https://www.amazon.com.br/dp/B07FSRB4L4
362;15;CD e Vinil;B06Y6K1VJ8;Riot Act [Disco de Vinil];328,98;4,6;795;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;28/01/2026;5,0;Grande álbum (2X LP) da banda. Músicas com peso sonoro e letras fortes. Capa gatefold acompanhada de um belo encarte na forma de livreto. Vale a pena, sobretudo se comprado em alguma promoção.;https://www.amazon.com.br/dp/B06Y6K1VJ8
363;16;CD e Vinil;B06XH5WZ1V;Melodrama [LP];266,43;4,7;3.798;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;09/10/2025;5,0;Item chegou em perfeito estado! Esse Cd é uma obra-prima.;https://www.amazon.com.br/dp/B06XH5WZ1V
364;17;CD e Vinil;B0791XK5S9;Heroes (2017 Remastered Version) [Disco de Vinil];206,22;4,8;1.376;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;22/07/2025;5,0;Um dos meus favoritos. Disco incrível! Capa é antológica! Indispensável.;https://www.amazon.com.br/dp/B0791XK5S9
365;18;CD e Vinil;B0DWVBB82V;Desire, I Want To Turn Into You: Everasking Edition;491,58;4,1;15;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;20/12/2025;5,0;Perfeito!;https://www.amazon.com.br/dp/B0DWVBB82V
366;19;CD e Vinil;B006YTLMI0;Great Summit [Disco de Vinil];140,26;4,8;315;"Este item pode ser devolvido em sua condição original em até 7 dias após o recebimento. Você poderá receber um reembolso parcial ou nenhum reembolso em caso do item estar usado, danificado, ou devolver um item diferente do que foi recebido. As políticas de devolução variam de acordo com o Vendedor. Para mais informações, por favor, visite a página do Vendedor.: Leia a política de devolução inteira | .zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Swing Jazz | .sp_detail_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail_hide_feedback_string {         display none;     }          .sp_detail_sponsored_labelhover {         color #111111;     }     .sp_detail_sponsored_labelhover .sp_detail_info_icon {         fill #555555;     }: Patrocinado";Brasil;28/09/2019;5,0;Um registro maravilhoso de um encontro genial. Cópia excelente, muito bem prensada, com excelente sonoridade.;https://www.amazon.com.br/dp/B006YTLMI0
367;20;CD e Vinil;B016DHJ87O;And Out Come The Wolves;286,36;4,7;1.390;".sp_detail_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail_hide_feedback_string {         display none;     }          .sp_detail_sponsored_labelhover {         color #111111;     }     .sp_detail_sponsored_labelhover .sp_detail_info_icon {         fill #555555;     }: Patrocinado | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;22/04/2025;5,0;O disco é ótimo ! A prensagem é simples de 2014.O preço estava bem a baixo do usual quando comprei.Chegou 10 dias antes do prazo e muito bem embalado .. valeu muito!;https://www.amazon.com.br/dp/B016DHJ87O
